layer_id,layer,duration,voltage_avg,voltage_stdev,voltage_min,voltage_max,current_avg,current_stdev,current_min,current_max,power_avg,power_stdev,power_min,power_max,energy
1,QUANTIZE,0.000766,1.8024913,0.0006397257675416768,1.8006477,1.804666,0.005680829,0.00021839188411831856,0.005048798,0.006119888,0.010239636,0.0003934442938771099,0.009102514,0.011032275,7.843560865148901e-06
2,CONV_2D,0.001003,1.8026956,0.0006703352555632591,1.8005136,1.8050811,0.0054333075,0.00042818422662094235,0.0048906407,0.007436352,0.0097945575,0.0007713077357038856,0.008813458,0.013404576,9.823941139504314e-06
3,MAX_POOL_2D,8.4e-05,1.8022077,0.0006446458282880485,1.8003623,1.8035811,0.006249823,0.0005949810147285461,0.005216384,0.0073059974,0.011263408,0.0010715100215747952,0.009404684,0.01316781,9.46126252412796e-07
4,CONV_2D,0.002853,1.8021297,0.0006799539551138878,1.7998677,1.8047621,0.006780054,0.0006098074954934418,0.005165509,0.008833221,0.012218474,0.001098182168789208,0.009313451,0.015915958,3.485930749308318e-05
5,MAX_POOL_2D,0.000191,1.8023427,0.0007245841552503407,1.8006449,1.8040164,0.0063543483,0.0004317697894293815,0.005004336,0.006874228,0.011452648,0.0007773301913402975,0.009018827,0.01238728,2.1874557407572866e-06
6,CONV_2D,0.001286,1.8022548,0.0006650174618698657,1.8001614,1.804528,0.006812606,0.0007112550083547831,0.0051307543,0.008893747,0.012277944,0.0012807545717805624,0.009248096,0.016019186,1.5789436001330614e-05
7,AVERAGE_POOL_2D,0.000119,1.8022082,0.0006783274584449828,1.800634,1.8039535,0.0061011896,0.00044696623808704317,0.0048945737,0.006733992,0.010995588,0.000805229414254427,0.008828595,0.012139857,1.308475003577769e-06
8,RESHAPE,9e-06,1.8026507,0.0004460132331587374,1.8018783,1.8035231,0.005086604,0.0001829976390581578,0.0048809545,0.0054189507,0.00916936,0.00032960876706056297,0.008799719,0.009768573,8.252423722296953e-08
9,FULLY_CONNECTED,3e-05,1.802212,0.000697947689332068,1.8005393,1.8035482,0.0055552064,0.0002393738686805591,0.0051253075,0.0059107505,0.010011586,0.00042971436050720513,0.009237827,0.010642538,3.003475908190012e-07
10,LOGISTIC,2.3e-05,1.8023897,0.0005788897396996617,1.8013473,1.8036708,0.0053987876,0.0002577793784439564,0.0050218003,0.005784185,0.009730702,0.0004642890708055347,0.009057675,0.010428823,2.2380615212023258e-07
